"competitie_naam","seizoen","genre","poule_naam","divisie","datum","tijd","sporthal","plaats_sporthal","thuisteam","thuisclub","plaats_thuisclub","uitteam","uitclub","plaats_uitclub","scheids1_hashed","scheids2_hashed","thuisscore","uitscore"
"Dames Floorball Competitie","2015","competitie","Eredivisie","1","2016-01-30","14:45:00","Roemer Visscher College","Den Haag","UFC Utrecht 1","UFC Utrecht","Utrecht","HSK","HSK Floorball","Den Haag","7652402bc75dd6aae83926565d619198","059fa46aafee60677cbde5d650c20872","4","6"
"Dames Floorball Competitie","2015","competitie","1e divisie","2","2016-01-30","14:15:00","Triangel","Lent (Nijmegen)","UC Face Off 2","U.C. Face Off","Groningen","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","f6230b299e7486674e7453b183e2d15c","6168bfa01790760b892f88206ff6aed6","2","5"
"Dames Floorball Competitie","2015","competitie","Eredivisie","1","2016-01-30","16:00:00","Lunetten Sporthal","Utrecht","Sonics","Sonics","Amersfoort","UC Face Off 1","U.C. Face Off","Groningen","41180a1d23116214326e162bd22769e8","ff743efb856e8dbeb30da69083cdb7b4","4","2"
"Dames Floorball Competitie","2015","competitie","1e divisie","2","2016-01-30","10:45:00","Lunetten Sporthal","Utrecht","UC Face Off 3","U.C. Face Off","Groningen","UFC Utrecht 2","UFC Utrecht","Utrecht","6726dc565f3cebd78423a258d2d5a2cd","a84fdd653bb589d5853ee772043b67d6","4","2"
"Dames Floorball Competitie","2015","competitie","1e divisie","2","2016-01-16","10:45:00","Sportcentrum Universiteit Twente","Enschede","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","UFC Groningen","UFC Groningen","Groningen","041b0d41cac9e4bae468c10a0d0c3e18","06a22f0423d9ecd56559304ad4b414dc","2","7"
"Dames Floorball Competitie","2015","competitie","Eredivisie","1","2016-01-16","16:00:00","Sportcentrum Universiteit Twente","Enschede","MU Falcons","D.S.F.V. Blue Falcons","Delft","UFC Utrecht 1","UFC Utrecht","Utrecht","dc0a68fd3435aa4160c74cc7037a8c1f","203a6531f2ea38f37bef001d49d5228a","5","7"
"Dames Floorball Competitie","2015","competitie","Eredivisie","1","2016-01-16","17:30:00","Roemer Visscher College","Den Haag","Sonics","Sonics","Amersfoort","HSK","HSK Floorball","Den Haag","274e064d5b1c4c1bf1fd364f2d64fff8","47d4f1b75fb1cb6b3683ae567090ddad","4","3"
"Dames Floorball Competitie","2015","competitie","Eredivisie","1","2016-01-16","15:45:00","Breda - Haagse Beemden","Breda","UC Face Off 1","U.C. Face Off","Groningen","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","f4a29fda5ec9060b7deeaa08a67af3b0","db22d731639aeda3383245a215345c83","7","6"
"Dames Floorball Competitie","2015","competitie","1e divisie","2","2016-01-16","10:30:00","Lunetten Sporthal","Utrecht","UC Face Off 2","U.C. Face Off","Groningen","UFC Utrecht 2","UFC Utrecht","Utrecht","c8814c0df7ed6250568e36ad51010cde","5820c4a1d4b37a97ea6f7e8b38baaa30","2","1"
"Dames Floorball Competitie","2015","competitie","1e divisie","2","2016-02-13","12:50:00","Triangel","Lent (Nijmegen)","UFC Utrecht 2","UFC Utrecht","Utrecht","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","dc33a19001dac62d4c610a1c07592067","76d45c78902fd6e3a97acdc93b72ae36","9","0"
"Dames Floorball Competitie","2015","competitie","Eredivisie","1","2016-02-13","16:20:00","Sportcentrum Universiteit Twente","Enschede","Sonics","Sonics","Amersfoort","MU Falcons","D.S.F.V. Blue Falcons","Delft","46548e170c3eec158f2dce5859a5bbb4","095ce9edf8158b7ed249dd2ca136c2ed","7","1"
"Dames Floorball Competitie","2015","competitie","1e divisie","2","2016-02-13","10:45:00","Groningen - sportcentrum RUG & HG (ACLO) dubbel","Groningen","UC Face Off 2","U.C. Face Off","Groningen","UFC Groningen","UFC Groningen","Groningen","9c840d96f83bca65bb2c88ebe4bde061","a7c03e28b1abf335193b3b20f3282837","1","10"
"Dames Floorball Competitie","2015","competitie","1e divisie","2","2016-02-27","12:30:00","Lewenborg","Groningen","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","UC Face Off 3","U.C. Face Off","Groningen","92d81364a79b5347aa2986afe56e09b5","14c879f40adc8ec9829ad21a60d72109","2","1"
"Dames Floorball Competitie","2015","competitie","Eredivisie","1","2016-02-27","14:15:00","Lewenborg","Groningen","MU Falcons","D.S.F.V. Blue Falcons","Delft","UC Face Off 1","U.C. Face Off","Groningen","b6ba305eb9ba1c2212b9504a5d326de6","be5607513b5b53d282d500d127210550","0","4"
"Dames Floorball Competitie","2015","competitie","Eredivisie","1","2016-02-27","16:00:00","Triangel","Lent (Nijmegen)","HSK","HSK Floorball","Den Haag","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","c8814c0df7ed6250568e36ad51010cde","d2a14989ad52baf47a7498ee33e4ab09","8","3"
"Dames Floorball Competitie","2015","competitie","Eredivisie","1","2016-02-27","17:00:00","Paperclip","Utrecht","UFC Utrecht 1","UFC Utrecht","Utrecht","Sonics","Sonics","Amersfoort","7652402bc75dd6aae83926565d619198","dcc0250ff093e4fcfc3191b6727d6d30","4","3"
"Dames Floorball Competitie","2015","competitie","Poule 1 - Play Off's","3","2016-03-12","10:45:00","Roemer Visscher College","Den Haag","HSK","HSK Floorball","Den Haag","UFC Utrecht 1","UFC Utrecht","Utrecht","41180a1d23116214326e162bd22769e8","9aef3d1400d3cd17832f55af5c5af4ce","6","2"
"Dames Floorball Competitie","2015","competitie","Poule 2 - Play Off's","4","2016-03-12","10:45:00","Triangel","Lent (Nijmegen)","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","UFC Utrecht 2","UFC Utrecht","Utrecht","9f71d6e43d0c8799f38a92cb4a6231da","afcf89571b9759b1cb6193111f08763e","10","3"
"Dames Floorball Competitie","2015","competitie","Poule 3","5","2016-03-12","14:35:00","Triangel","Lent (Nijmegen)","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","UC Face Off 3","U.C. Face Off","Groningen","06bd1f981bcec6deb2475c2ee558ba5b","5820c4a1d4b37a97ea6f7e8b38baaa30","0","3"
"Dames Floorball Competitie","2015","competitie","Poule 1 - Play Off's","3","2016-03-12","13:00:00","Groningen - sportcentrum RUG & HG (ACLO) dubbel","Groningen","Sonics","Sonics","Amersfoort","UC Face Off 1","U.C. Face Off","Groningen","7adfe943c89dced88eb9264427ee9685","c42386b84ff1ede5be28aa82d9b5d7dc","3","2"
"Dames Floorball Competitie","2015","competitie","Poule 2 - Play Off's","4","2016-03-12","15:05:00","Groningen - sportcentrum RUG & HG (ACLO) dubbel","Groningen","MU Falcons","D.S.F.V. Blue Falcons","Delft","UFC Groningen","UFC Groningen","Groningen","beb489d31ce3439639ccf5b8f5367f8e","a08ef25196907cf34f514c4b10120f60","4","3"
"Dames Floorball Competitie","2015","competitie","Poule 1 - Play Off's","3","2016-04-09","10:45:00","Lunetten Sporthal","Utrecht","UFC Utrecht 1","UFC Utrecht","Utrecht","HSK","HSK Floorball","Den Haag","d2a14989ad52baf47a7498ee33e4ab09","06bd1f981bcec6deb2475c2ee558ba5b","3","7"
"Dames Floorball Competitie","2015","competitie","Poule 2 - Play Off's","4","2016-04-09","16:20:00","Lunetten Sporthal","Utrecht","UFC Utrecht 2","UFC Utrecht","Utrecht","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","41180a1d23116214326e162bd22769e8","ff743efb856e8dbeb30da69083cdb7b4","2","3"
"Dames Floorball Competitie","2015","competitie","Poule 1 - Play Off's","3","2016-04-09","10:45:00","Groningen - sportcentrum RUG & HG (ACLO) dubbel","Groningen","UC Face Off 1","U.C. Face Off","Groningen","Sonics","Sonics","Amersfoort","c42386b84ff1ede5be28aa82d9b5d7dc","47d4f1b75fb1cb6b3683ae567090ddad","7","6"
"Dames Floorball Competitie","2015","competitie","Poule 3","5","2016-04-09","12:50:00","Groningen - sportcentrum RUG & HG (ACLO) dubbel","Groningen","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","UC Face Off 2","U.C. Face Off","Groningen","5e2176b3aa970e3a944ac7f7cf7f5178","d33ba14dbc58b3924b0db7f1e718ff24","5","3"
"Dames Floorball Competitie","2015","competitie","Poule 2 - Play Off's","4","2016-04-09","14:35:00","Groningen - sportcentrum RUG & HG (ACLO) dubbel","Groningen","UFC Groningen","UFC Groningen","Groningen","MU Falcons","D.S.F.V. Blue Falcons","Delft","161f0ff3025a859aeb6647dfa8da709c","f18ece1ff9948c8d786327c6d3b24f50","2","1"
"Dames Floorball Competitie","2015","competitie","Poule 1 - Play Off's","3","2016-04-16","15:15:00","Bokkeduinen","Amersfoort","Sonics","Sonics","Amersfoort","UC Face Off 1","U.C. Face Off","Groningen","9608e05bbec9f0e5009f1b795f221999","041623a4c1f3b09fbc8337c64d982faf","2","1"
"Dames Floorball Competitie","2015","competitie","Poule 2 - Play Off's","4","2016-04-16","10:45:00","Lunetten Sporthal","Utrecht","UFC Groningen","UFC Groningen","Groningen","MU Falcons","D.S.F.V. Blue Falcons","Delft","65df0bd8dfa126ecfea6c49a1f7a581c","92e001e05f70d90bf0d08f6f151a79e1","6","3"
"Dames Floorball Competitie","2015","competitie","Poule 3","5","2016-04-16","12:00:00","Lewenborg","Groningen","UC Face Off 2","U.C. Face Off","Groningen","UC Face Off 3","U.C. Face Off","Groningen","30dccd859189a592b018c6672730711e","5f526aa84d9db1f2e831d6d3211818d5","2","0"
"Dames Floorball Competitie","2015","competitie","Play-Off Finale","1","2016-05-22","12:00:00","Paperclip","Utrecht","Sonics","Sonics","Amersfoort","HSK","HSK Floorball","Den Haag","685ffe06078db81b98e0fdaa36460cfb","5d30a3eca945d8eb914813f87b2a9689","4","7"
"Dames NeFUB Lotto Cup","2015","beker","Dames NeFUB Lotto Cup - Ronde 1 / Kwartfinale","1","2015-11-21","14:35:00","Groningen - sportcentrum RUG & HG (ACLO) dubbel","Groningen","UFC Utrecht 1","UFC Utrecht","Utrecht","UC Face Off 2","U.C. Face Off","Groningen","57b5eabf3eaea9fb72560bce0980b36c","f168b49418df8cdc224f3921a00f886d","14","1"
"Dames NeFUB Lotto Cup","2015","beker","Dames NeFUB Lotto Cup - Ronde 1 / Kwartfinale","1","2015-11-21","15:15:00","Amersfoort - Schuilenburghal","Amersfoort","Sonics","Sonics","Amersfoort","HSK","HSK Floorball","Den Haag","a86fc0259b7a07b0548b11403f2d6c65","ba230ce4963134590e4bd05185e36281","5","3"
"Dames NeFUB Lotto Cup","2015","beker","Dames NeFUB Lotto Cup - Ronde 1 / Kwartfinale","1","2015-11-21","12:30:00","Groningen - sportcentrum RUG & HG (ACLO) dubbel","Groningen","UFC Utrecht 2","UFC Utrecht","Utrecht","UC Face Off 1 ","U.C. Face Off","Groningen","faf054dd8a2f0698429231110cc4b4b4","34792d4236481e0353cd4976f1b2ebcc","1","8"
"Dames NeFUB Lotto Cup","2015","beker","Dames NeFUB Lotto Cup - Ronde 1 / Kwartfinale","1","2015-11-21","12:30:00","Triangel","Lent (Nijmegen)","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","70cbdd226f9d43bd37dddfabf156a7cb","6884dee1c1b7ad0c5875657ace3d0c37","10","0"
"Dames NeFUB Lotto Cup","2015","beker","Dames NeFUB Lotto Cup - Ronde 2 / Halve finale","1","2016-03-19","13:00:00","Breda - Haagse Beemden","Breda","UC Face Off 1 ","U.C. Face Off","Groningen","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","7652402bc75dd6aae83926565d619198","fa551d0789419295ad22a82cd872cd07","4","3"
"Dames NeFUB Lotto Cup","2015","beker","Dames NeFUB Lotto Cup - Ronde 2 / Halve finale","1","2016-03-19","10:45:00","Lunetten Sporthal","Utrecht","Sonics","Sonics","Amersfoort","UFC Utrecht 1","UFC Utrecht","Utrecht","7adfe943c89dced88eb9264427ee9685","c42386b84ff1ede5be28aa82d9b5d7dc","2","1"
"Dames NeFUB Lotto Cup","2015","beker","Dames NeFUB Lotto Cup - Finale","1","2016-04-30","12:00:00","Bokkeduinen","Amersfoort","UC Face Off 1 ","U.C. Face Off","Groningen","Sonics","Sonics","Amersfoort","1ba97b60c67de610440ff5e9202a5b75","d2a14989ad52baf47a7498ee33e4ab09","3","6"
"Dames Floorball Competitie","2016","competitie","Eredivisie","1","2016-09-17","13:30:00","Bokkeduinen","Amersfoort","Sonics 1","Sonics","Amersfoort","UFC Groningen","UFC Groningen","Groningen","4f872822235cd482aa202edcd5c94ab2","b6329eee7490b370812da813393a8f38","6","4"
"Dames Floorball Competitie","2016","competitie","1e divisie","2","2016-09-17","10:00:00","Bokkeduinen","Amersfoort","Sonics 2","Sonics","Amersfoort","UFC Utrecht 3","UFC Utrecht","Utrecht","29a7000da3a50110f879027b3c802eff","03b437bf861cd50b6be9baaffa85f0c8","3","0"
"Dames Floorball Competitie","2016","competitie","1e divisie","2","2016-09-17","11:45:00","Bokkeduinen","Amersfoort","Jungle Falcons","D.S.F.V. Blue Falcons","Delft","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","a84fdd653bb589d5853ee772043b67d6","36dcf43c784c8598f22c7475689fd9ef","0","5"
"Dames Floorball Competitie","2016","competitie","1e divisie","2","2016-09-17","11:45:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","UFC Utrecht 2","UFC Utrecht","Utrecht","Messed Up","Messed Up","Enschede","430207c6942ce113e6c30655e8f5b23c","91fa01ff3646ed27d0809180f9fec788","9","2"
"Dames Floorball Competitie","2016","competitie","Eredivisie","1","2016-09-17","12:30:00","Lewenborg","Groningen","UC Face Off 1","U.C. Face Off","Groningen","UFC Utrecht 1","UFC Utrecht","Utrecht","7adfe943c89dced88eb9264427ee9685","e2940b21f4ffa4a476b4ab161486a927","1","6"
"Dames Floorball Competitie","2016","competitie","Eredivisie","1","2016-09-17","14:45:00","Roemer Visscher College","Den Haag","HSK Agents","HSK Floorball","Den Haag","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","4042dcba23303ba3849955df5e14c54a","b2e67eadaab94f59f9e1ce954ef5369e","3","4"
"Dames Floorball Competitie","2016","competitie","1e divisie","2","2016-09-24","10:00:00","Bokkeduinen","Amersfoort","Sonics 2","Sonics","Amersfoort","Messed Up","Messed Up","Enschede","52c46476e8eb3f8ad03df1ebb9bb8727","18ba58f130c641b7c6dfc2c34c9d1a18","2","3"
"Dames Floorball Competitie","2016","competitie","Eredivisie","1","2016-09-24","11:45:00","Bokkeduinen","Amersfoort","HSK Agents","HSK Floorball","Den Haag","UC Face Off 1","U.C. Face Off","Groningen","3c13c79ef2bf98f4cb23b1d67dfa8d58","43845e8c3360a9f7edbdb921e5b63fc0","1","1"
"Dames Floorball Competitie","2016","competitie","1e divisie","2","2016-09-24","17:30:00","Bokkeduinen","Amersfoort","UFC Utrecht 3","UFC Utrecht","Utrecht","Jungle Falcons","D.S.F.V. Blue Falcons","Delft","1181f9ff581f47ebcd66a48a113c364c","7d36a23fc64fac5394bbd1da73ecd2d9","8","4"
"Dames Floorball Competitie","2016","competitie","Eredivisie","1","2016-09-24","16:30:00","Lewenborg","Groningen","UFC Groningen","UFC Groningen","Groningen","UFC Utrecht 1","UFC Utrecht","Utrecht","340f1752ce1bf05e086c876875ec70d3","161f0ff3025a859aeb6647dfa8da709c","5","6"
"Dames Floorball Competitie","2016","competitie","1e divisie","2","2016-09-24","10:45:00","Triangel","Lent (Nijmegen)","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","UFC Utrecht 2","UFC Utrecht","Utrecht","6ba8ca76c4aef361d026ce7230a540d5","b82d0db2f5c5502b1f541d76cc76578a","5","5"
"Dames Floorball Competitie","2016","competitie","Eredivisie","1","2016-09-24","16:00:00","Triangel","Lent (Nijmegen)","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","Sonics 1","Sonics","Amersfoort","9f71d6e43d0c8799f38a92cb4a6231da","ef164914477dd258f1a4da30cfa3529a","9","4"
"Dames Floorball Competitie","2016","competitie","1e divisie","2","2016-10-01","15:15:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","Messed Up","Messed Up","Enschede","a84fdd653bb589d5853ee772043b67d6","5d539c1a749771c7fceacf5eeca887e1","3","1"
"Dames Floorball Competitie","2016","competitie","1e divisie","2","2016-10-01","17:00:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","UFC Utrecht 3","UFC Utrecht","Utrecht","Sonics 2","Sonics","Amersfoort","09ebeb6d42db40de9e494013ccb13eea","f6c24d9d10551cde13f6a3079ea02a2a","6","5"
"Dames Floorball Competitie","2016","competitie","Eredivisie","1","2016-10-01","15:45:00","Roemer Visscher College","Den Haag","HSK Agents","HSK Floorball","Den Haag","UFC Groningen","UFC Groningen","Groningen","43c7dcb5332cdda5dfbdb4d8ddcb555b","782356bc86084494e137781fc42fc97a","2","7"
"Dames Floorball Competitie","2016","competitie","Eredivisie","1","2016-10-01","15:45:00","ACLO","Groningen","UC Face Off 1","U.C. Face Off","Groningen","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","8ff2e8d4a344db2ef592c29f85d31fd8","e2940b21f4ffa4a476b4ab161486a927","0","8"
"Dames Floorball Competitie","2016","competitie","Eredivisie","1","2016-10-01","11:45:00","Gemeentelijk Sportcentrum Breda","Breda","Sonics 1","Sonics","Amersfoort","UFC Utrecht 1","UFC Utrecht","Utrecht","203a6531f2ea38f37bef001d49d5228a","cdf559d793af7bead077d62f22d9f6b3","3","3"
"Dames Floorball Competitie","2016","competitie","1e divisie","2","2016-10-01","18:00:00","Gemeentelijk Sportcentrum Breda","Breda","Jungle Falcons","D.S.F.V. Blue Falcons","Delft","UFC Utrecht 2","UFC Utrecht","Utrecht","f4a29fda5ec9060b7deeaa08a67af3b0","964a6b56bbbc54bdf0dc1dc8d7dd81d0","0","10"
"Dames Floorball Competitie","2016","competitie","Eredivisie","1","2016-10-15","17:30:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","UFC Utrecht 1","UFC Utrecht","Utrecht","HSK Agents","HSK Floorball","Den Haag","7401a4af787e6a1b40ce51c9bf0365db","77e0cbd49bea59238990879a0541df8f","7","4"
"Dames Floorball Competitie","2016","competitie","1e divisie","2","2016-10-15","10:00:00","Bokkeduinen","Amersfoort","UFC Utrecht 2","UFC Utrecht","Utrecht","Sonics 2","Sonics","Amersfoort","4f872822235cd482aa202edcd5c94ab2","a6b7f1bdbc40cfc84933e3efada27eb4","6","2"
"Dames Floorball Competitie","2016","competitie","Eredivisie","1","2016-10-15","12:15:00","Sportcentrum Universiteit Twente","Enschede","Sonics 1","Sonics","Amersfoort","UC Face Off 1","U.C. Face Off","Groningen","dc0a68fd3435aa4160c74cc7037a8c1f","7d36a23fc64fac5394bbd1da73ecd2d9","11","0"
"Dames Floorball Competitie","2016","competitie","Eredivisie","1","2016-10-15","10:30:00","Lewenborg","Groningen","UFC Groningen","UFC Groningen","Groningen","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","c42386b84ff1ede5be28aa82d9b5d7dc","8ff2e8d4a344db2ef592c29f85d31fd8","5","2"
"Dames Floorball Competitie","2016","competitie","1e divisie","2","2016-10-15","10:30:00","Sportcentrum Universiteit Twente","Enschede","Messed Up","Messed Up","Enschede","UFC Utrecht 3","UFC Utrecht","Utrecht","5e2176b3aa970e3a944ac7f7cf7f5178","a3a53ba3ae7c14d1515623c688890437","3","2"
"Dames Floorball Competitie","2016","competitie","1e divisie","2","2016-10-15","11:45:00","Bokkeduinen","Amersfoort","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","Jungle Falcons","D.S.F.V. Blue Falcons","Delft","059fa46aafee60677cbde5d650c20872","dcc0250ff093e4fcfc3191b6727d6d30","4","0"
"Dames Floorball Competitie","2016","competitie","Eredivisie","1","2016-11-12","12:15:00","Roemer Visscher College","Den Haag","UFC Utrecht 1","UFC Utrecht","Utrecht","Hot Flames 1","Floorball Flames Nijmegen","Nijmegen","52c46476e8eb3f8ad03df1ebb9bb8727","8f46a42da25674f8c2fa91c6fc9690b2","0","1"
"Dames Floorball Competitie","2016","competitie","1e divisie","2","2016-11-12","10:00:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","UFC Utrecht 2","UFC Utrecht","Utrecht","UFC Utrecht 3","UFC Utrecht","Utrecht","15337aeadf32e99af8dd5ea435c0b1ed","4f872822235cd482aa202edcd5c94ab2","4","1"
"Dames Floorball Competitie","2016","competitie","Eredivisie","1","2016-11-12","10:00:00","Roemer Visscher College","Den Haag","Sonics 1","Sonics","Amersfoort","HSK Agents","HSK Floorball","Den Haag","e590e1c4e2fc42cd0ea165f71a94e07e","0df0505c99385b230173d9da40fff510","2","4"
"Dames Floorball Competitie","2016","competitie","1e divisie","2","2016-11-12","11:45:00","Nieuw Welgelegen Topsporthal - 3e verdieping","Utrecht","Sonics 2","Sonics","Amersfoort","Hot Flames 2","Floorball Flames Nijmegen","Nijmegen","81b1619078d28f81f58cd1482725ca88","70f6aa5635d4775f96bcd965572c2e10","1","2"
"Dames Floorball Competitie","2016","competitie","Eredivisie","1","2016-11-12","10:00:00","Lewenborg","Groningen","UFC Groningen","UFC Groningen","Groningen","UC Face Off 1","U.C. Face Off","Groningen","aa4b363412b90dfb77e59694b13a3d08","61e065f40b0e37e59677ebad90f65a8b","5","1"
"Dames Floorball Competitie","2016","competitie","1e divisie","2","2016-11-12","16:15:00","Scharlakenhof","Haren","Messed Up","Messed Up","Enschede","Jungle Falcons","D.S.F.V. Blue Falcons","Delft","362ca441cad330e81bc844c0d1c0e145","ef6cac1b5bb1f98933e6d909ec11992b","2","2"
